Year,Month,Company,Type,SubCategory,Account,Amount (INR)
2022,2,Construct Corp B,Assets,Other Long Term Assets,Investments,1255987.15
2022,2,Construct Corp B,Assets,Other Long Term Assets,Intangible Assets,1110114.72
2022,2,Construct Corp B,Assets,Other Long Term Assets,Accumulated Amortization,-6941643.95
2022,2,Construct Corp B,Liabilities,Current Liabilities,Accounts Payable,7386139.63
2022,2,Construct Corp B,Liabilities,Current Liabilities,Accrued Expenses,2973526.04
2022,2,Construct Corp B,Liabilities,Current Liabilities,Short-Term Loans,5358772.41
2022,2,Construct Corp B,Liabilities,Long-Term Liabilities,Long-Term Debt,874552.72
2022,2,Construct Corp B,Liabilities,Long-Term Liabilities,Lease Obligations,3849194.84
2022,2,Construct Corp B,Equity,Shareholder's Equity,Common Stock,4697188.06
2022,2,Construct Corp B,Equity,Shareholder's Equity,Preferred Stock,2357136.58
2022,2,Construct Corp B,Equity,Shareholder's Equity,Additional Paid-in Capital,6413026.85
2022,2,Construct Corp B,Equity,Shareholder's Equity,Retained Earnings,3245794.65
2022,3,Construct Corp B,Assets,Current Assets,Cash and Cash Equivalents,2984848.25
2022,3,Construct Corp B,Assets,Current Assets,Accounts Receivable,4112755.21
2022,3,Construct Corp B,Assets,Current Assets,Allowance for Doubtful Accounts,-1902943.62
2022,3,Construct Corp B,Assets,Current Assets,Inventory,6631773.71
2022,3,Construct Corp B,Assets,Current Assets,Prepaid Expenses,4645009.43
2022,3,Construct Corp B,Assets,PPE,Land,4694746.35
2022,3,Construct Corp B,Assets,PPE,Buildings,4913646.85
2022,3,Construct Corp B,Assets,PPE,Construction Equipment,2227854.65
2022,3,Construct Corp B,Assets,PPE,Accumulated Depreciation - PPE,-4602832.78
2022,3,Construct Corp B,Assets,PPE,Vehicles,5979635.85
2022,3,Construct Corp B,Assets,PPE,Accumulated Depreciation - Vehicles,-2604725.77
2022,3,Construct Corp B,Assets,Other Long Term Assets,Investments,4063351.76
2022,3,Construct Corp B,Assets,Other Long Term Assets,Intangible Assets,6016345.7
2022,3,Construct Corp B,Assets,Other Long Term Assets,Accumulated Amortization,-7356696.75
2022,3,Construct Corp B,Liabilities,Current Liabilities,Accounts Payable,2656863.39
2022,3,Construct Corp B,Liabilities,Current Liabilities,Accrued Expenses,2468721.16
2022,3,Construct Corp B,Liabilities,Current Liabilities,Short-Term Loans,7436101.98
2022,3,Construct Corp B,Liabilities,Long-Term Liabilities,Long-Term Debt,7189940.04
2022,3,Construct Corp B,Liabilities,Long-Term Liabilities,Lease Obligations,1040629.59
2022,3,Construct Corp B,Equity,Shareholder's Equity,Common Stock,5306333.24
2022,3,Construct Corp B,Equity,Shareholder's Equity,Preferred Stock,5734934.4
2022,3,Construct Corp B,Equity,Shareholder's Equity,Additional Paid-in Capital,4836812.14
2022,3,Construct Corp B,Equity,Shareholder's Equity,Retained Earnings,4502708.97
2022,4,Construct Corp B,Assets,Current Assets,Cash and Cash Equivalents,311923.66
2022,4,Construct Corp B,Assets,Current Assets,Accounts Receivable,6435659.44
2022,4,Construct Corp B,Assets,Current Assets,Allowance for Doubtful Accounts,-2493803.91
2022,4,Construct Corp B,Assets,Current Assets,Inventory,1391537.2
2022,4,Construct Corp B,Assets,Current Assets,Prepaid Expenses,817940.87
2022,4,Construct Corp B,Assets,PPE,Land,3196415.06
2022,4,Construct Corp B,Assets,PPE,Buildings,7736487.36
2022,4,Construct Corp B,Assets,PPE,Construction Equipment,5096337.37
2022,4,Construct Corp B,Assets,PPE,Accumulated Depreciation - PPE,-4213004.44
2022,4,Construct Corp B,Assets,PPE,Vehicles,5882431.0
2022,4,Construct Corp B,Assets,PPE,Accumulated Depreciation - Vehicles,-7407572.27
2022,4,Construct Corp B,Assets,Other Long Term Assets,Investments,6564964.21
2022,4,Construct Corp B,Assets,Other Long Term Assets,Intangible Assets,1240559.79
2022,4,Construct Corp B,Assets,Other Long Term Assets,Accumulated Amortization,-7198953.38
2022,4,Construct Corp B,Liabilities,Current Liabilities,Accounts Payable,5766055.3
2022,4,Construct Corp B,Liabilities,Current Liabilities,Accrued Expenses,761936.19
2022,4,Construct Corp B,Liabilities,Current Liabilities,Short-Term Loans,3678750.28
2022,4,Construct Corp B,Liabilities,Long-Term Liabilities,Long-Term Debt,6158300.09
2022,4,Construct Corp B,Liabilities,Long-Term Liabilities,Lease Obligations,3862870.33
2022,4,Construct Corp B,Equity,Shareholder's Equity,Common Stock,4100678.63
2022,4,Construct Corp B,Equity,Shareholder's Equity,Preferred Stock,7372082.01
2022,4,Construct Corp B,Equity,Shareholder's Equity,Additional Paid-in Capital,3605080.74
2022,4,Construct Corp B,Equity,Shareholder's Equity,Retained Earnings,6447696.86
2022,5,Construct Corp B,Assets,Current Assets,Cash and Cash Equivalents,1993582.23
2022,5,Construct Corp B,Assets,Current Assets,Accounts Receivable,4414629.22
2022,5,Construct Corp B,Assets,Current Assets,Allowance for Doubtful Accounts,-2105763.66
2022,5,Construct Corp B,Assets,Current Assets,Inventory,3654132.99
2022,5,Construct Corp B,Assets,Current Assets,Prepaid Expenses,4457985.24
2022,5,Construct Corp B,Assets,PPE,Land,2659037.68
2022,5,Construct Corp B,Assets,PPE,Buildings,5165984.61
2022,5,Construct Corp B,Assets,PPE,Construction Equipment,6532758.5
2022,5,Construct Corp B,Assets,PPE,Accumulated Depreciation - PPE,-3893516.52
2022,5,Construct Corp B,Assets,PPE,Vehicles,5373614.44
2022,5,Construct Corp B,Assets,PPE,Accumulated Depreciation - Vehicles,-510832.4
2022,5,Construct Corp B,Assets,Other Long Term Assets,Investments,7196315.9
2022,5,Construct Corp B,Assets,Other Long Term Assets,Intangible Assets,6784413.23
2022,5,Construct Corp B,Assets,Other Long Term Assets,Accumulated Amortization,-3088686.92
2022,5,Construct Corp B,Liabilities,Current Liabilities,Accounts Payable,2901768.76
2022,5,Construct Corp B,Liabilities,Current Liabilities,Accrued Expenses,4615834.65
2022,5,Construct Corp B,Liabilities,Current Liabilities,Short-Term Loans,2178358.4
2022,5,Construct Corp B,Liabilities,Long-Term Liabilities,Long-Term Debt,4414185.4
2022,5,Construct Corp B,Liabilities,Long-Term Liabilities,Lease Obligations,2144395.02
2022,5,Construct Corp B,Equity,Shareholder's Equity,Common Stock,1868891.96
2022,5,Construct Corp B,Equity,Shareholder's Equity,Preferred Stock,6585168.8
2022,5,Construct Corp B,Equity,Shareholder's Equity,Additional Paid-in Capital,2719183.38
2022,5,Construct Corp B,Equity,Shareholder's Equity,Retained Earnings,921907.23
2022,6,Construct Corp B,Assets,Current Assets,Cash and Cash Equivalents,3687559.92
2022,6,Construct Corp B,Assets,Current Assets,Accounts Receivable,588046.18
2022,6,Construct Corp B,Assets,Current Assets,Allowance for Doubtful Accounts,-5719804.65
2022,6,Construct Corp B,Assets,Current Assets,Inventory,6129587.9
2022,6,Construct Corp B,Assets,Current Assets,Prepaid Expenses,3460785.41
2022,6,Construct Corp B,Assets,PPE,Land,1396837.28
2022,6,Construct Corp B,Assets,PPE,Buildings,3191640.14
2022,6,Construct Corp B,Assets,PPE,Construction Equipment,1359190.08
2022,6,Construct Corp B,Assets,PPE,Accumulated Depreciation - PPE,-4054327.34
2022,6,Construct Corp B,Assets,PPE,Vehicles,2416217.53
2022,6,Construct Corp B,Assets,PPE,Accumulated Depreciation - Vehicles,-3388594.0
2022,6,Construct Corp B,Assets,Other Long Term Assets,Investments,1172145.72
2022,6,Construct Corp B,Assets,Other Long Term Assets,Intangible Assets,3969115.51
2022,6,Construct Corp B,Assets,Other Long Term Assets,Accumulated Amortization,-5257710.94
2022,6,Construct Corp B,Liabilities,Current Liabilities,Accounts Payable,5284255.43
2022,6,Construct Corp B,Liabilities,Current Liabilities,Accrued Expenses,6458012.22
2022,6,Construct Corp B,Liabilities,Current Liabilities,Short-Term Loans,674084.2
2022,6,Construct Corp B,Liabilities,Long-Term Liabilities,Long-Term Debt,2190780.81
2022,6,Construct Corp B,Liabilities,Long-Term Liabilities,Lease Obligations,2893225.54
2022,6,Construct Corp B,Equity,Shareholder's Equity,Common Stock,3861466.29
2022,6,Construct Corp B,Equity,Shareholder's Equity,Preferred Stock,2827095.48
2022,6,Construct Corp B,Equity,Shareholder's Equity,Additional Paid-in Capital,7704553.06
2022,6,Construct Corp B,Equity,Shareholder's Equity,Retained Earnings,4946023.3
2022,7,Construct Corp B,Assets,Current Assets,Cash and Cash Equivalents,6024938.29
2022,7,Construct Corp B,Assets,Current Assets,Accounts Receivable,6347880.55
2022,7,Construct Corp B,Assets,Current Assets,Allowance for Doubtful Accounts,-1732869.04
2022,7,Construct Corp B,Assets,Current Assets,Inventory,398392.06
2022,7,Construct Corp B,Assets,Current Assets,Prepaid Expenses,2247595.3
2022,7,Construct Corp B,Assets,PPE,Land,1549755.25
2022,7,Construct Corp B,Assets,PPE,Buildings,2453263.52
2022,7,Construct Corp B,Assets,PPE,Construction Equipment,7711303.15
2022,7,Construct Corp B,Assets,PPE,Accumulated Depreciation - PPE,-5049792.48
2022,7,Construct Corp B,Assets,PPE,Vehicles,2898934.39
2022,7,Construct Corp B,Assets,PPE,Accumulated Depreciation - Vehicles,-4696688.91
2022,7,Construct Corp B,Assets,Other Long Term Assets,Investments,5966795.24
2022,7,Construct Corp B,Assets,Other Long Term Assets,Intangible Assets,4900405.29
2022,7,Construct Corp B,Assets,Other Long Term Assets,Accumulated Amortization,-2231042.35
2022,7,Construct Corp B,Liabilities,Current Liabilities,Accounts Payable,2142450.9
2022,7,Construct Corp B,Liabilities,Current Liabilities,Accrued Expenses,1546576.49
2022,7,Construct Corp B,Liabilities,Current Liabilities,Short-Term Loans,5567033.53
2022,7,Construct Corp B,Liabilities,Long-Term Liabilities,Long-Term Debt,656702.24
2022,7,Construct Corp B,Liabilities,Long-Term Liabilities,Lease Obligations,7958049.84
2022,7,Construct Corp B,Equity,Shareholder's Equity,Common Stock,933052.12
2022,7,Construct Corp B,Equity,Shareholder's Equity,Preferred Stock,7066446.68
2022,7,Construct Corp B,Equity,Shareholder's Equity,Additional Paid-in Capital,3306339.88
2022,7,Construct Corp B,Equity,Shareholder's Equity,Retained Earnings,5080449.38
2022,8,Construct Corp B,Assets,Current Assets,Cash and Cash Equivalents,5565779.0
2022,8,Construct Corp B,Assets,Current Assets,Accounts Receivable,3547310.61
2022,8,Construct Corp B,Assets,Current Assets,Allowance for Doubtful Accounts,-4031772.81
2022,8,Construct Corp B,Assets,Current Assets,Inventory,7513902.34
2022,8,Construct Corp B,Assets,Current Assets,Prepaid Expenses,4825953.98
2022,8,Construct Corp B,Assets,PPE,Land,1984878.25
2022,8,Construct Corp B,Assets,PPE,Buildings,1120967.17
2022,8,Construct Corp B,Assets,PPE,Construction Equipment,680949.19
2022,8,Construct Corp B,Assets,PPE,Accumulated Depreciation - PPE,-1244230.87
2022,8,Construct Corp B,Assets,PPE,Vehicles,2278799.32
2022,8,Construct Corp B,Assets,PPE,Accumulated Depreciation - Vehicles,-1070394.17
2022,8,Construct Corp B,Assets,Other Long Term Assets,Investments,5599877.45
2022,8,Construct Corp B,Assets,Other Long Term Assets,Intangible Assets,7786686.72
2022,8,Construct Corp B,Assets,Other Long Term Assets,Accumulated Amortization,-6996743.57
2022,8,Construct Corp B,Liabilities,Current Liabilities,Accounts Payable,5474930.2
2022,8,Construct Corp B,Liabilities,Current Liabilities,Accrued Expenses,5341791.8
2022,8,Construct Corp B,Liabilities,Current Liabilities,Short-Term Loans,7733955.85
2022,8,Construct Corp B,Liabilities,Long-Term Liabilities,Long-Term Debt,1536751.68
2022,8,Construct Corp B,Liabilities,Long-Term Liabilities,Lease Obligations,7981982.26
2022,8,Construct Corp B,Equity,Shareholder's Equity,Common Stock,5736585.31
2022,8,Construct Corp B,Equity,Shareholder's Equity,Preferred Stock,1537488.24
2022,8,Construct Corp B,Equity,Shareholder's Equity,Additional Paid-in Capital,5872880.37
2022,8,Construct Corp B,Equity,Shareholder's Equity,Retained Earnings,7633501.07
2022,9,Construct Corp B,Assets,Current Assets,Cash and Cash Equivalents,5941758.78
2022,9,Construct Corp B,Assets,Current Assets,Accounts Receivable,7211341.99
2022,9,Construct Corp B,Assets,Current Assets,Allowance for Doubtful Accounts,-3891685.75
2022,9,Construct Corp B,Assets,Current Assets,Inventory,3804344.9
2022,9,Construct Corp B,Assets,Current Assets,Prepaid Expenses,794584.55
2022,9,Construct Corp B,Assets,PPE,Land,6543322.34
2022,9,Construct Corp B,Assets,PPE,Buildings,2284922.35
2022,9,Construct Corp B,Assets,PPE,Construction Equipment,1811885.88
2022,9,Construct Corp B,Assets,PPE,Accumulated Depreciation - PPE,-7907921.94
2022,9,Construct Corp B,Assets,PPE,Vehicles,1546432.39
2022,9,Construct Corp B,Assets,PPE,Accumulated Depreciation - Vehicles,-2547134.4
2022,9,Construct Corp B,Assets,Other Long Term Assets,Investments,6539982.87
2022,9,Construct Corp B,Assets,Other Long Term Assets,Intangible Assets,1369141.54
2022,9,Construct Corp B,Assets,Other Long Term Assets,Accumulated Amortization,-7391598.17
2022,9,Construct Corp B,Liabilities,Current Liabilities,Accounts Payable,3359638.38
2022,9,Construct Corp B,Liabilities,Current Liabilities,Accrued Expenses,7219821.36
2022,9,Construct Corp B,Liabilities,Current Liabilities,Short-Term Loans,7807366.99
2022,9,Construct Corp B,Liabilities,Long-Term Liabilities,Long-Term Debt,4306877.84
2022,9,Construct Corp B,Liabilities,Long-Term Liabilities,Lease Obligations,7254039.49
2022,9,Construct Corp B,Equity,Shareholder's Equity,Common Stock,2999607.98
2022,9,Construct Corp B,Equity,Shareholder's Equity,Preferred Stock,2250682.99
2022,9,Construct Corp B,Equity,Shareholder's Equity,Additional Paid-in Capital,2217374.89
2022,9,Construct Corp B,Equity,Shareholder's Equity,Retained Earnings,6522337.93
2022,10,Construct Corp B,Assets,Current Assets,Cash and Cash Equivalents,2719870.55
2022,10,Construct Corp B,Assets,Current Assets,Accounts Receivable,5861624.35
2022,10,Construct Corp B,Assets,Current Assets,Allowance for Doubtful Accounts,-652522.87
2022,10,Construct Corp B,Assets,Current Assets,Inventory,3031585.62
2022,10,Construct Corp B,Assets,Current Assets,Prepaid Expenses,5102308.35
2022,10,Construct Corp B,Assets,PPE,Land,957359.23
2022,10,Construct Corp B,Assets,PPE,Buildings,3018222.25
2022,10,Construct Corp B,Assets,PPE,Construction Equipment,2599328.23
2022,10,Construct Corp B,Assets,PPE,Accumulated Depreciation - PPE,-3307001.15
2022,10,Construct Corp B,Assets,PPE,Vehicles,5459061.5
2022,10,Construct Corp B,Assets,PPE,Accumulated Depreciation - Vehicles,-5341083.04
2022,10,Construct Corp B,Assets,Other Long Term Assets,Investments,6108670.97
2022,10,Construct Corp B,Assets,Other Long Term Assets,Intangible Assets,3397904.99
2022,10,Construct Corp B,Assets,Other Long Term Assets,Accumulated Amortization,-4687565.96
2022,10,Construct Corp B,Liabilities,Current Liabilities,Accounts Payable,4818887.99
2022,10,Construct Corp B,Liabilities,Current Liabilities,Accrued Expenses,4409739.91
2022,10,Construct Corp B,Liabilities,Current Liabilities,Short-Term Loans,4069543.81
2022,10,Construct Corp B,Liabilities,Long-Term Liabilities,Long-Term Debt,7832201.83
2022,10,Construct Corp B,Liabilities,Long-Term Liabilities,Lease Obligations,3759165.9
2022,10,Construct Corp B,Equity,Shareholder's Equity,Common Stock,603531.01
2022,10,Construct Corp B,Equity,Shareholder's Equity,Preferred Stock,2703659.74
2022,10,Construct Corp B,Equity,Shareholder's Equity,Additional Paid-in Capital,387140.17
2022,10,Construct Corp B,Equity,Shareholder's Equity,Retained Earnings,3800995.45
2022,11,Construct Corp B,Assets,Current Assets,Cash and Cash Equivalents,2310201.52
2022,11,Construct Corp B,Assets,Current Assets,Accounts Receivable,8162780.26
2022,11,Construct Corp B,Assets,Current Assets,Allowance for Doubtful Accounts,-2126681.14
2022,11,Construct Corp B,Assets,Current Assets,Inventory,3963267.52
2022,11,Construct Corp B,Assets,Current Assets,Prepaid Expenses,3393754.39
2022,11,Construct Corp B,Assets,PPE,Land,1280210.37
2022,11,Construct Corp B,Assets,PPE,Buildings,7490807.25
2022,11,Construct Corp B,Assets,PPE,Construction Equipment,4152020.45
2022,11,Construct Corp B,Assets,PPE,Accumulated Depreciation - PPE,-3384435.62
2022,11,Construct Corp B,Assets,PPE,Vehicles,7485573.03
2022,11,Construct Corp B,Assets,PPE,Accumulated Depreciation - Vehicles,-4097452.16
2022,11,Construct Corp B,Assets,Other Long Term Assets,Investments,8157556.03
2022,11,Construct Corp B,Assets,Other Long Term Assets,Intangible Assets,7587212.68
2022,11,Construct Corp B,Assets,Other Long Term Assets,Accumulated Amortization,-4936010.05
2022,11,Construct Corp B,Liabilities,Current Liabilities,Accounts Payable,4382324.35
2022,11,Construct Corp B,Liabilities,Current Liabilities,Accrued Expenses,4579798.76
2022,11,Construct Corp B,Liabilities,Current Liabilities,Short-Term Loans,7004332.83
2022,11,Construct Corp B,Liabilities,Long-Term Liabilities,Long-Term Debt,7305784.49
2022,11,Construct Corp B,Liabilities,Long-Term Liabilities,Lease Obligations,570955.62
2022,11,Construct Corp B,Equity,Shareholder's Equity,Common Stock,6459050.83
2022,11,Construct Corp B,Equity,Shareholder's Equity,Preferred Stock,6046422.81
2022,11,Construct Corp B,Equity,Shareholder's Equity,Additional Paid-in Capital,3763337.39
2022,11,Construct Corp B,Equity,Shareholder's Equity,Retained Earnings,6158118.28
2022,12,Construct Corp B,Assets,Current Assets,Cash and Cash Equivalents,5567234.72
2022,12,Construct Corp B,Assets,Current Assets,Accounts Receivable,5628066.2
2022,12,Construct Corp B,Assets,Current Assets,Allowance for Doubtful Accounts,-6675268.68
2022,12,Construct Corp B,Assets,Current Assets,Inventory,1619741.2
2022,12,Construct Corp B,Assets,Current Assets,Prepaid Expenses,6827182.84
2022,12,Construct Corp B,Assets,PPE,Land,2339648.0
2022,12,Construct Corp B,Assets,PPE,Buildings,7577295.54
2022,12,Construct Corp B,Assets,PPE,Construction Equipment,6852511.94
2022,12,Construct Corp B,Assets,PPE,Accumulated Depreciation - PPE,-7552191.39
2022,12,Construct Corp B,Assets,PPE,Vehicles,4511660.27
2022,12,Construct Corp B,Assets,PPE,Accumulated Depreciation - Vehicles,-3733680.2
